"date","fips","mmwr_week","recip_county","recip_state","series_complete_pop_pct","series_complete_yes","series_complete_12plus","series_complete_12pluspop","series_complete_18plus","series_complete_18pluspop","series_complete_65plus","series_complete_65pluspop","completeness_pct","administered_dose1_recip","administered_dose1_pop_pct","administered_dose1_recip_12plus","administered_dose1_recip_12pluspop_pct","administered_dose1_recip_18plus","administered_dose1_recip_18pluspop_pct","administered_dose1_recip_65plus","administered_dose1_recip_65pluspop_pct","svi_ctgy","series_complete_pop_pct_svi","series_complete_12pluspop_pct_svi","series_complete_18pluspop_pct_svi","series_complete_65pluspop_pct_svi"
"2021-08-23T00:00:00.000","38047","34","Logan County","ND","28.3","524","524","33.3","515","35.9","293","59.6","95.1","614","33.2","614","39.0","604","42.1","344","69.9","Low","Low VC/Low SVI","Low-Mod VC/Low SVI","Low-Mod VC/Low SVI","Mod-High VC/Low SVI"
"2021-08-23T00:00:00.000","17145","34","Perry County","IL","31.4","6575","6573","35.8","6399","37.9","2815","70.3","97.7","8667","41.4","8651","47.1","8351","49.5","3434","85.7","Mod-High","Low-Mod VC/Mod-High SVI","Low-Mod VC/Mod-High SVI","Low-Mod VC/Mod-High SVI","High VC/Mod-High SVI"
"2021-08-23T00:00:00.000","17021","34","Christian County","IL","35.8","11565","11561","41.1","11232","43.5","4851","74.3","97.7","14293","44.2","14275","50.7","13743","53.3","5676","86.9","Low","Low-Mod VC/Low SVI","Mod-High VC/Low SVI","Mod-High VC/Low SVI","High VC/Low SVI"
"2021-08-23T00:00:00.000","36069","34","Ontario County","NY","58.4","64104","64104","66.8","60056","68.3","19013","84.1","97.5","67670","61.6","67668","70.6","63129","71.8","19774","87.4","Low","High VC/Low SVI","High VC/Low SVI","High VC/Low SVI","High VC/Low SVI"
"2021-08-23T00:00:00.000","08077","34","Mesa County","CO","40.3","62184","62083","46.8","59298","48.8","22473","74","97.4","69553","45.1","69397","52.3","66095","54.4","24909","82","Mod-High","Mod-High VC/Mod-High SVI","Mod-High VC/Mod-High SVI","Mod-High VC/Mod-High SVI","High VC/Mod-High SVI"
"2021-08-23T00:00:00.000","48115","34","Dawson County","TX","0","0","0","0.0","0","0","0","0","0","0","0","0","0.0","0","0","0","0","High",,,,
"2021-08-23T00:00:00.000","27163","34","Washington County","MN","55.8","146559","146118","65.8","134824","67.8","36025","88.2","94.4","161100","61.4","160512","72.3","147672","74.3","37782","92.5","Low","High VC/Low SVI","High VC/Low SVI","High VC/Low SVI","High VC/Low SVI"
"2021-08-23T00:00:00.000","31045","34","Dawes County","NE","30.7","2640","2639","34.7","2540","35.8","881","53.9","88.9",,"0",,"0.0",,"0",,"0","Low","Low-Mod VC/Low SVI","Low-Mod VC/Low SVI","Low-Mod VC/Low SVI","Mod-High VC/Low SVI"
"2021-08-23T00:00:00.000","19031","34","Cedar County","IA","50.9","9482","9481","59.0","8996","61.9","3235","85.4","97.5","10116","54.3","10115","63.0","9505","65.4","3312","87.4","Low","High VC/Low SVI","High VC/Low SVI","High VC/Low SVI","High VC/Low SVI"
"2021-08-23T00:00:00.000","46123","34","Tripp County","SD","28","1525","1525","33.4","1502","36.1","596","48.1","83.8",,"0",,"0.0",,"0",,"0","Low-Mod","Low VC/Low-Mod SVI","Low-Mod VC/Low-Mod SVI","Low-Mod VC/Low-Mod SVI","Low-Mod VC/Low-Mod SVI"
"2021-08-23T00:00:00.000","31163","34","Sherman County","NE","33.4","1002","1002","38.5","973","41.2","496","58.9","88.9",,"0",,"0.0",,"0",,"0","Low","Low-Mod VC/Low SVI","Low-Mod VC/Low SVI","Mod-High VC/Low SVI","Mod-High VC/Low SVI"
"2021-08-23T00:00:00.000","48259","34","Kendall County","TX","0","0","0","0.0","0","0","0","0","0","0","0","0","0.0","0","0","0","0","Low",,,,
"2021-08-23T00:00:00.000","46053","34","Gregory County","SD","34.8","1455","1455","41.2","1410","44.2","702","65.1","83.8",,"0",,"0.0",,"0",,"0","Low-Mod","Low-Mod VC/Low-Mod SVI","Mod-High VC/Low-Mod SVI","Mod-High VC/Low-Mod SVI","Mod-High VC/Low-Mod SVI"
"2021-08-23T00:00:00.000","27011","34","Big Stone County","MN","55.4","2766","2760","64.5","2640","67.5","1195","89.2","94.4","2967","59.4","2960","69.2","2818","72","1257","93.9","Low","High VC/Low SVI","High VC/Low SVI","High VC/Low SVI","High VC/Low SVI"
"2021-08-23T00:00:00.000","13193","34","Macon County","GA","13","1680","1680","14.8","1583","15","520","22.2","54.9","2012","15.5","2012","17.7","1829","17.3","520","22.2","High","Low VC/High SVI","Low VC/High SVI","Low VC/High SVI","Low VC/High SVI"
"2021-08-23T00:00:00.000","48039","34","Brazoria County","TX","0","0","0","0.0","0","0","0","0","0","0","0","0","0.0","0","0","0","0","Mod-High",,,,
"2021-08-23T00:00:00.000","27037","34","Dakota County","MN","55.9","239934","239210","66.3","221830","68.3","54113","85.9","94.4","262840","61.3","261894","72.6","242121","74.5","56757","90.1","Low","High VC/Low SVI","High VC/Low SVI","High VC/Low SVI","High VC/Low SVI"
"2021-08-23T00:00:00.000","20049","34","Elk County","KS","26.6","674","674","31.3","661","33.9","364","49.7","93.5","770","30.4","770","35.7","741","38","383","52.3","Low-Mod","Low VC/Low-Mod SVI","Low-Mod VC/Low-Mod SVI","Low-Mod VC/Low-Mod SVI","Low-Mod VC/Low-Mod SVI"
"2021-08-23T00:00:00.000","31091","34","Hooker County","NE","35.6","243","243","41.2","238","44.2","145","68.7","88.9","243","35.6",,"0.0",,"0",,"0","Low","Low-Mod VC/Low SVI","Mod-High VC/Low SVI","Mod-High VC/Low SVI","Mod-High VC/Low SVI"
"2021-08-23T00:00:00.000","30037","34","Golden Valley County","MT","35.7","293","293","41.7","292","45.3","173","75.9","95.6","328","40","328","46.7","328","50.9","186","81.6","Low","Low-Mod VC/Low SVI","Mod-High VC/Low SVI","Mod-High VC/Low SVI","High VC/Low SVI"
"2021-08-23T00:00:00.000","29169","34","Pulaski County","MO","42.6","22421","22421","50.3","21138","51.3","3715","77.4","91","27353","52","27350","61.3","25468","61.9","4072","84.9","Mod-High","Mod-High VC/Mod-High SVI","High VC/Mod-High SVI","High VC/Mod-High SVI","High VC/Mod-High SVI"
"2021-08-23T00:00:00.000","56009","34","Converse County","WY","25.2","3485","3485","30.0","3414","32.7","1437","60.4","96.4","4007","29","4006","34.5","3889","37.2","1605","67.5","Low","Low VC/Low SVI","Low-Mod VC/Low SVI","Low-Mod VC/Low SVI","Mod-High VC/Low SVI"
"2021-08-23T00:00:00.000","06073","34","San Diego County","CA","45.9","1532394","1528822","53.5","1423306","54.3","295598","61","97.3","3107527","93.1","3099636","99.9","2904963","99.9","699507","99.9","Mod-High","Mod-High VC/Mod-High SVI","High VC/Mod-High SVI","High VC/Mod-High SVI","Mod-High VC/Mod-High SVI"
"2021-08-23T00:00:00.000","21009","34","Barren County","KY","35.9","15885","15885","42.5","15370","45.4","5657","71","93.4","18250","41.2","18248","48.8","17441","51.5","6045","75.9","High","Low-Mod VC/High SVI","Mod-High VC/High SVI","Mod-High VC/High SVI","High VC/High SVI"
"2021-08-23T00:00:00.000","21151","34","Madison County","KY","40.6","37769","37769","47.0","36082","48.9","9569","72.5","93.4","43095","46.3","43095","53.7","40735","55.2","10253","77.7","Low-Mod","Mod-High VC/Low-Mod SVI","Mod-High VC/Low-Mod SVI","Mod-High VC/Low-Mod SVI","High VC/Low-Mod SVI"
"2021-08-23T00:00:00.000","37103","34","Jones County","NC","38.9","3668","3665","44.1","3566","46.3","1577","69.9","96.3","4254","45.2","4249","51.1","4094","53.1","1671","74","High","Low-Mod VC/High SVI","Mod-High VC/High SVI","Mod-High VC/High SVI","Mod-High VC/High SVI"
"2021-08-23T00:00:00.000","29113","34","Lincoln County","MO","30.9","18226","18225","37.2","17531","39.8","5658","70.1","91","20945","35.5","20942","42.7","19983","45.4","6095","75.5","Low-Mod","Low-Mod VC/Low-Mod SVI","Low-Mod VC/Low-Mod SVI","Low-Mod VC/Low-Mod SVI","High VC/Low-Mod SVI"
"2021-08-23T00:00:00.000","22111","34","Union Parish","LA","34.5","7633","7633","40.1","7434","42.8","3118","66.9","96.3","8975","40.6","8975","47.1","8560","49.3","3230","69.3","High","Low-Mod VC/High SVI","Mod-High VC/High SVI","Mod-High VC/High SVI","Mod-High VC/High SVI"
"2021-08-23T00:00:00.000","13265","34","Taliaferro County","GA","13.9","214","214","15.8","206","16.1","81","18.8","54.9","277","18","277","20.4","254","19.9","88","20.4","High","Low VC/High SVI","Low VC/High SVI","Low VC/High SVI","Low VC/High SVI"
"2021-08-23T00:00:00.000","53025","34","Grant County","WA","42.6","41660","41659","53.0","39494","57.2","10692","77.9","96.2","47275","48.4","47270","60.1","44270","64.1","11168","81.3","High","Mod-High VC/High SVI","High VC/High SVI","High VC/High SVI","High VC/High SVI"
"2021-08-23T00:00:00.000","51051","34","Dickenson County","VA","28.2","4034","4031","32.2","3898","33.8","1621","49.3","51.3","4865","34","4861","38.9","4658","40.4","1880","57.1","Mod-High","Low VC/Mod-High SVI","Low-Mod VC/Mod-High SVI","Low-Mod VC/Mod-High SVI","Low-Mod VC/Mod-High SVI"
"2021-08-23T00:00:00.000","49017","34","Garfield County","UT","43.6","2204","2204","50.5","2181","56.1","822","67.7","97.2","2605","51.6","2605","59.7","2529","65","910","75","Low-Mod","Mod-High VC/Low-Mod SVI","High VC/Low-Mod SVI","High VC/Low-Mod SVI","Mod-High VC/Low-Mod SVI"
"2021-08-23T00:00:00.000","12127","34","Volusia County","FL","47.2","261024","261002","53.3","252813","55.4","112013","81.3","98.6","313951","56.7","313857","64.1","301685","66.1","126258","91.6","Mod-High","Mod-High VC/Mod-High SVI","High VC/Mod-High SVI","High VC/Mod-High SVI","High VC/Mod-High SVI"
"2021-08-23T00:00:00.000","35061","34","Valencia County","NM","41.7","31978","31978","49.0","29742","50.6","9077","64.9","83.3","33271","43.4",,"0.0",,"0",,"0","High","Mod-High VC/High SVI","Mod-High VC/High SVI","High VC/High SVI","Mod-High VC/High SVI"
"2021-08-23T00:00:00.000","22097","34","St. Landry Parish","LA","29.7","24400","24400","36.1","23348","38.7","8282","60.7","96.3","30537","37.2","30534","45.2","28731","47.6","9171","67.2","High","Low VC/High SVI","Low-Mod VC/High SVI","Low-Mod VC/High SVI","Mod-High VC/High SVI"
"2021-08-23T00:00:00.000","46125","34","Turner County","SD","32.7","2740","2740","38.9","2624","41.4","949","53","83.8",,"0",,"0.0",,"0",,"0","Low","Low-Mod VC/Low SVI","Low-Mod VC/Low SVI","Mod-High VC/Low SVI","Mod-High VC/Low SVI"
"2021-08-23T00:00:00.000","47005","34","Benton County","TN","33.7","5439","5439","38.8","5347","41.3","2591","67.1","97.8","6355","39.3","6353","45.3","6198","47.9","2779","72","Mod-High","Low-Mod VC/Mod-High SVI","Low-Mod VC/Mod-High SVI","Mod-High VC/Mod-High SVI","Mod-High VC/Mod-High SVI"
"2021-08-23T00:00:00.000","53027","34","Grays Harbor County","WA","48.4","36360","36360","56.0","34978","58.5","13195","78.8","96.2","40774","54.3","40773","62.8","39002","65.2","14208","84.9","High","Mod-High VC/High SVI","High VC/High SVI","High VC/High SVI","High VC/High SVI"
"2021-08-23T00:00:00.000","47139","34","Polk County","TN","32.5","5468","5467","36.9","5409","39.7","2434","66.7","97.8","6196","36.8","6194","41.8","6089","44.7","2601","71.2","Low-Mod","Low-Mod VC/Low-Mod SVI","Low-Mod VC/Low-Mod SVI","Low-Mod VC/Low-Mod SVI","Mod-High VC/Low-Mod SVI"
"2021-08-23T00:00:00.000","25017","34","Middlesex County","MA","67","1079640","1075953","76.6","999099","77.1","214519","85","89.4","1194844","74.1","1189629","84.7","1099076","84.8","233068","92.4","Low","High VC/Low SVI","High VC/Low SVI","High VC/Low SVI","High VC/Low SVI"
"2021-08-23T00:00:00.000","39083","34","Knox County","OH","35.2","21919","21919","41.2","21073","43.7","8261","71.2","97.6","22571","36.2","22569","42.5","21616","44.8","8505","73.3","Low-Mod","Low-Mod VC/Low-Mod SVI","Mod-High VC/Low-Mod SVI","Mod-High VC/Low-Mod SVI","High VC/Low-Mod SVI"
"2021-08-23T00:00:00.000","48177","34","Gonzales County","TX","0","0","0","0.0","0","0","0","0","0","0","0","0","0.0","0","0","0","0","High",,,,
"2021-08-23T00:00:00.000","17155","34","Putnam County","IL","44.4","2550","2546","50.7","2441","53.1","990","74.5","97.7","3242","56.5","3235","64.4","3081","67","1115","83.9","Low","Mod-High VC/Low SVI","High VC/Low SVI","High VC/Low SVI","High VC/Low SVI"
"2021-08-23T00:00:00.000","45061","34","Lee County","SC","31.2","5252","5250","35.6","5080","37.6","2134","64.5","93.7","6263","37.2","6259","42.5","5996","44.4","2370","71.6","High","Low-Mod VC/High SVI","Low-Mod VC/High SVI","Low-Mod VC/High SVI","Mod-High VC/High SVI"
"2021-08-23T00:00:00.000","17015","34","Carroll County","IL","50","7149","7146","57.0","7003","60.6","2871","77.8","97.7","8230","57.5","8224","65.6","7990","69.2","3236","87.7","Low","High VC/Low SVI","High VC/Low SVI","High VC/Low SVI","High VC/Low SVI"
"2021-08-23T00:00:00.000","31001","34","Adams County","NE","33.7","10574","10573","39.8","10187","42.4","3708","62.7","88.9",,"0",,"0.0",,"0",,"0","Low-Mod","Low-Mod VC/Low-Mod SVI","Low-Mod VC/Low-Mod SVI","Mod-High VC/Low-Mod SVI","Mod-High VC/Low-Mod SVI"
"2021-08-23T00:00:00.000","21179","34","Nelson County","KY","46","21278","21277","54.4","20278","57.3","6398","85.7","93.4","24995","54.1","24992","63.9","23522","66.5","7058","94.5","Low-Mod","Mod-High VC/Low-Mod SVI","High VC/Low-Mod SVI","High VC/Low-Mod SVI","High VC/Low-Mod SVI"
"2021-08-23T00:00:00.000","18037","34","Dubois County","IN","47.1","20110","20110","56.0","19488","60.3","6980","91.4","98.6","21650","50.7","21650","60.2","20797","64.3","7196","94.3","Low","Mod-High VC/Low SVI","High VC/Low SVI","High VC/Low SVI","High VC/Low SVI"
"2021-08-23T00:00:00.000","29155","34","Pemiscot County","MO","19.5","3085","3085","23.6","3046","25.9","1074","38.6","91","4658","29.5","4649","35.6","4551","38.6","1716","61.7","High","Low VC/High SVI","Low VC/High SVI","Low VC/High SVI","Low-Mod VC/High SVI"
"2021-08-23T00:00:00.000","39011","34","Auglaize County","OH","33.2","15155","15155","39.4","14808","42.7","6479","74.9","97.6","15595","34.2","15595","40.5","15167","43.7","6581","76.1","Low","Low-Mod VC/Low SVI","Low-Mod VC/Low SVI","Mod-High VC/Low SVI","High VC/Low SVI"
"2021-08-23T00:00:00.000","12031","34","Duval County","FL","45.3","434335","434324","53.7","415513","56","115785","83.5","98.6","533150","55.7","533057","65.9","504714","68","133628","96.4","Mod-High","Mod-High VC/Mod-High SVI","High VC/Mod-High SVI","High VC/Mod-High SVI","High VC/Mod-High SVI"
"2021-08-23T00:00:00.000","48315","34","Marion County","TX","0","0","0","0.0","0","0","0","0","0","0","0","0","0.0","0","0","0","0","Mod-High",,,,
"2021-08-23T00:00:00.000","29181","34","Ripley County","MO","21.5","2851","2851","25.4","2807","27.4","1384","50","91","3582","27","3581","31.8","3475","33.9","1553","56.1","Mod-High","Low VC/Mod-High SVI","Low VC/Mod-High SVI","Low VC/Mod-High SVI","Mod-High VC/Mod-High SVI"
"2021-08-23T00:00:00.000","16015","34","Boise County","ID","25.9","2030",,,"2030","31","994","48.3","97.7","2337","29.8",,,"2335","35.6","1084","52.7","Low","Low VC/Low SVI","Low VC/Low SVI","Low-Mod VC/Low SVI","Low-Mod VC/Low SVI"
"2021-08-23T00:00:00.000","05065","34","Izard County","AR","27.8","3795","3794","31.4","3665","32.8","1590","44.7","89.7","4892","35.9","4890","40.5","4629","41.4","1859","52.2","Mod-High","Low VC/Mod-High SVI","Low-Mod VC/Mod-High SVI","Low-Mod VC/Mod-High SVI","Low-Mod VC/Mod-High SVI"
"2021-08-23T00:00:00.000","13305","34","Wayne County","GA","23.9","7159","7159","28.4","7027","31","2619","54.8","54.9","8631","28.8","8630","34.3","8380","37","2856","59.7","High","Low VC/High SVI","Low VC/High SVI","Low-Mod VC/High SVI","Mod-High VC/High SVI"
"2021-08-23T00:00:00.000","51073","34","Gloucester County","VA","46.2","17258","17237","53.0","16530","55.3","5860","80","51.3","19601","52.5","19562","60.2","18658","62.4","6236","85.1","Low","Mod-High VC/Low SVI","High VC/Low SVI","High VC/Low SVI","High VC/Low SVI"
"2021-08-23T00:00:00.000","38055","34","McLean County","ND","35.5","3354","3353","41.7","3303","44.8","1495","65.3","95.1","3994","42.3","3992","49.6","3874","52.6","1630","71.1","Low","Low-Mod VC/Low SVI","Mod-High VC/Low SVI","Mod-High VC/Low SVI","Mod-High VC/Low SVI"
"2021-08-23T00:00:00.000","37055","34","Dare County","NC","61","22573","22558","68.9","21691","72.1","8565","99.9","96.3","26097","70.5","26075","79.6","24904","82.8","9114","99.9","Low","High VC/Low SVI","High VC/Low SVI","High VC/Low SVI","High VC/Low SVI"
"2021-08-23T00:00:00.000","28055","34","Issaquena County","MS","28.8","382","382","30.7","378","31.9","77","34.8","98.3","441","33.2","441","35.4","432","36.5","84","38","High","Low VC/High SVI","Low-Mod VC/High SVI","Low-Mod VC/High SVI","Low-Mod VC/High SVI"
"2021-08-23T00:00:00.000","29151","34","Osage County","MO","31.1","4237","4237","36.2","4088","38.9","1560","64.6","91","4965","36.5","4965","42.5","4722","44.9","1644","68.1","Low","Low-Mod VC/Low SVI","Low-Mod VC/Low SVI","Low-Mod VC/Low SVI","Mod-High VC/Low SVI"
"2021-08-23T00:00:00.000","36063","34","Niagara County","NY","55.1","115224","115223","63.3","109647","65.4","33800","82.7","97.5","123551","59","123546","67.9","117071","69.9","35761","87.5","Low-Mod","High VC/Low-Mod SVI","High VC/Low-Mod SVI","High VC/Low-Mod SVI","High VC/Low-Mod SVI"
"2021-08-23T00:00:00.000","13297","34","Walton County","GA","18.1","17077","17076","21.3","16255","22.7","6054","40.7","54.9","19539","20.7","19534","24.4","18327","25.6","6510","43.8","Low-Mod","Low VC/Low-Mod SVI","Low VC/Low-Mod SVI","Low VC/Low-Mod SVI","Low-Mod VC/Low-Mod SVI"
"2021-08-23T00:00:00.000","47081","34","Hickman County","TN","30.7","7721","7721","35.4","7591","38","3137","69.5","97.8","9149","36.3","9147","41.9","8928","44.6","3413","75.6","Mod-High","Low-Mod VC/Mod-High SVI","Low-Mod VC/Mod-High SVI","Low-Mod VC/Mod-High SVI","Mod-High VC/Mod-High SVI"
"2021-08-23T00:00:00.000","08019","34","Clear Creek County","CO","41.6","4031","4027","46.0","3830","46.5","1209","58.4","97.4","4352","44.9","4346","49.7","4125","50.1","1308","63.2","Low","Mod-High VC/Low SVI","Mod-High VC/Low SVI","Mod-High VC/Low SVI","Mod-High VC/Low SVI"
"2021-08-23T00:00:00.000","49031","34","Piute County","UT","29.7","439","439","33.7","435","38.7","244","58.7","97.2","535","36.2","535","41.1","524","46.7","275","66.1","Low-Mod","Low VC/Low-Mod SVI","Low-Mod VC/Low-Mod SVI","Low-Mod VC/Low-Mod SVI","Mod-High VC/Low-Mod SVI"
"2021-08-23T00:00:00.000","54075","34","Pocahontas County","WV","23.2","1911","1911","26.2","1870","27.4","902","41.8","57.8","2223","27","2223","30.5","2160","31.7","954","44.2","Low-Mod","Low VC/Low-Mod SVI","Low VC/Low-Mod SVI","Low VC/Low-Mod SVI","Low-Mod VC/Low-Mod SVI"
"2021-08-23T00:00:00.000","47059","34","Greene County","TN","36.8","25399","25399","41.8","24624","44.2","10687","70.1","97.8","29121","42.2","29119","47.9","27907","50","11471","75.2","Mod-High","Low-Mod VC/Mod-High SVI","Mod-High VC/Mod-High SVI","Mod-High VC/Mod-High SVI","High VC/Mod-High SVI"
"2021-08-23T00:00:00.000","13083","34","Dade County","GA","14.5","2337","2337","16.6","2196","16.9","615","19","54.9","3188","19.8","3188","22.6","2943","22.6","810","25","Mod-High","Low VC/Mod-High SVI","Low VC/Mod-High SVI","Low VC/Mod-High SVI","Low VC/Mod-High SVI"
"2021-08-23T00:00:00.000","44003","34","Kent County","RI","65.4","107403","107398","74.3","101402","75.8","30304","95.2","94.9","115999","70.6","115985","80.2","109044","81.6","31649","99.5","Low","High VC/Low SVI","High VC/Low SVI","High VC/Low SVI","High VC/Low SVI"
"2021-08-23T00:00:00.000","48485","34","Wichita County","TX","0","0","0","0.0","0","0","0","0","0","0","0","0","0.0","0","0","0","0","High",,,,
"2021-08-23T00:00:00.000","18119","34","Owen County","IN","36","7489","7489","41.4","7234","43.9","2845","68.6","98.6","8005","38.5","8005","44.2","7671","46.5","2920","70.4","Low-Mod","Low-Mod VC/Low-Mod SVI","Mod-High VC/Low-Mod SVI","Mod-High VC/Low-Mod SVI","Mod-High VC/Low-Mod SVI"
"2021-08-23T00:00:00.000","26005","34","Allegan County","MI","42.2","49799","49799","49.9","47180","52.4","15275","76","93.8","50608","42.9","50605","50.7","49022","54.5","15884","79","Low","Mod-High VC/Low SVI","Mod-High VC/Low SVI","High VC/Low SVI","High VC/Low SVI"
"2021-08-23T00:00:00.000","35041","34","Roosevelt County","NM","23.1","4280","4280","27.7","4075","29.1","1051","38.7","83.3",,"0",,"0.0",,"0",,"0","High","Low VC/High SVI","Low VC/High SVI","Low VC/High SVI","Low-Mod VC/High SVI"
